"geoid","measure","value","region_type","year","measure_type"
"51059451400","Food Insecure SNAP proportion",0.455736161182892,"tract",2022,"proportion"
"51059451400","Food Secure SNAP proportion",0.345757327634654,"tract",2022,"proportion"
"51059451501","At-Risk High SNAP households",61,"tract",2022,"count"
"51059451501","At-Risk Low SNAP households",133,"tract",2022,"count"
"51059451501","At-Risk Medium SNAP households",88,"tract",2022,"count"
"51059451501","Food Insecure SNAP households",889,"tract",2022,"count"
"51059451501","Food Secure SNAP households",1111,"tract",2022,"count"
"51059451501","At-Risk High SNAP proportion",0.0266957618442529,"tract",2022,"proportion"
"51059451501","At-Risk Low SNAP proportion",0.0583395924934711,"tract",2022,"proportion"
"51059451501","At-Risk Medium SNAP proportion",0.0386270285056132,"tract",2022,"proportion"
"51059451501","Food Insecure SNAP proportion",0.389651897604662,"tract",2022,"proportion"
"51059451501","Food Secure SNAP proportion",0.486685719552,"tract",2022,"proportion"
"51059451502","At-Risk High SNAP households",74,"tract",2022,"count"
"51059451502","At-Risk Low SNAP households",140,"tract",2022,"count"
"51059451502","At-Risk Medium SNAP households",114,"tract",2022,"count"
"51059451502","Food Insecure SNAP households",534,"tract",2022,"count"
"51059451502","Food Secure SNAP households",1289,"tract",2022,"count"
"51059451502","At-Risk High SNAP proportion",0.0342693226545937,"tract",2022,"proportion"
"51059451502","At-Risk Low SNAP proportion",0.0652753497458491,"tract",2022,"proportion"
"51059451502","At-Risk Medium SNAP proportion",0.0529013159240296,"tract",2022,"proportion"
"51059451502","Food Insecure SNAP proportion",0.248265561921853,"tract",2022,"proportion"
"51059451502","Food Secure SNAP proportion",0.599288449753675,"tract",2022,"proportion"
"51059451601","At-Risk High SNAP households",97,"tract",2022,"count"
"51059451601","At-Risk Low SNAP households",119,"tract",2022,"count"
"51059451601","At-Risk Medium SNAP households",85,"tract",2022,"count"
"51059451601","Food Insecure SNAP households",871,"tract",2022,"count"
"51059451601","Food Secure SNAP households",528,"tract",2022,"count"
"51059451601","At-Risk High SNAP proportion",0.0571813457000857,"tract",2022,"proportion"
"51059451601","At-Risk Low SNAP proportion",0.0702278849838714,"tract",2022,"proportion"
"51059451601","At-Risk Medium SNAP proportion",0.0498209727304377,"tract",2022,"proportion"
"51059451601","Food Insecure SNAP proportion",0.512227547817929,"tract",2022,"proportion"
"51059451601","Food Secure SNAP proportion",0.310542248767676,"tract",2022,"proportion"
"51059451602","At-Risk High SNAP households",70,"tract",2022,"count"
"51059451602","At-Risk Low SNAP households",85,"tract",2022,"count"
"51059451602","At-Risk Medium SNAP households",93,"tract",2022,"count"
"51059451602","Food Insecure SNAP households",386,"tract",2022,"count"
"51059451602","Food Secure SNAP households",535,"tract",2022,"count"
"51059451602","At-Risk High SNAP proportion",0.0602186665405661,"tract",2022,"proportion"
"51059451602","At-Risk Low SNAP proportion",0.0726189361715742,"tract",2022,"proportion"
"51059451602","At-Risk Medium SNAP proportion",0.0796352314268208,"tract",2022,"proportion"
"51059451602","Food Insecure SNAP proportion",0.330144310570648,"tract",2022,"proportion"
"51059451602","Food Secure SNAP proportion",0.457382855290391,"tract",2022,"proportion"
"51059451800","At-Risk High SNAP households",21,"tract",2022,"count"
"51059451800","At-Risk Low SNAP households",92,"tract",2022,"count"
"51059451800","At-Risk Medium SNAP households",81,"tract",2022,"count"
"51059451800","Food Insecure SNAP households",185,"tract",2022,"count"
"51059451800","Food Secure SNAP households",883,"tract",2022,"count"
"51059451800","At-Risk High SNAP proportion",0.0163949666151684,"tract",2022,"proportion"
"51059451800","At-Risk Low SNAP proportion",0.0726358887784686,"tract",2022,"proportion"
"51059451800","At-Risk Medium SNAP proportion",0.0639669165180535,"tract",2022,"proportion"
"51059451800","Food Insecure SNAP proportion",0.147017854009925,"tract",2022,"proportion"
"51059451800","Food Secure SNAP proportion",0.699984374078384,"tract",2022,"proportion"
"51059451900","At-Risk High SNAP households",69,"tract",2022,"count"
"51059451900","At-Risk Low SNAP households",163,"tract",2022,"count"
"51059451900","At-Risk Medium SNAP households",121,"tract",2022,"count"
"51059451900","Food Insecure SNAP households",274,"tract",2022,"count"
"51059451900","Food Secure SNAP households",1408,"tract",2022,"count"
"51059451900","At-Risk High SNAP proportion",0.0339718076399342,"tract",2022,"proportion"
"51059451900","At-Risk Low SNAP proportion",0.0799805888262871,"tract",2022,"proportion"
"51059451900","At-Risk Medium SNAP proportion",0.0593989494745584,"tract",2022,"proportion"
"51059451900","Food Insecure SNAP proportion",0.134786695662471,"tract",2022,"proportion"
"51059451900","Food Secure SNAP proportion",0.691861958396749,"tract",2022,"proportion"
"51059452000","At-Risk High SNAP households",14,"tract",2022,"count"
"51059452000","At-Risk Low SNAP households",56,"tract",2022,"count"
"51059452000","At-Risk Medium SNAP households",16,"tract",2022,"count"
"51059452000","Food Insecure SNAP households",178,"tract",2022,"count"
"51059452000","Food Secure SNAP households",716,"tract",2022,"count"
"51059452000","At-Risk High SNAP proportion",0.0138226079109937,"tract",2022,"proportion"
"51059452000","At-Risk Low SNAP proportion",0.0573911586569832,"tract",2022,"proportion"
"51059452000","At-Risk Medium SNAP proportion",0.0166246204776344,"tract",2022,"proportion"
"51059452000","Food Insecure SNAP proportion",0.181786358774926,"tract",2022,"proportion"
"51059452000","Food Secure SNAP proportion",0.730375254179462,"tract",2022,"proportion"
"51059452101","At-Risk High SNAP households",48,"tract",2022,"count"
"51059452101","At-Risk Low SNAP households",141,"tract",2022,"count"
"51059452101","At-Risk Medium SNAP households",40,"tract",2022,"count"
"51059452101","Food Insecure SNAP households",323,"tract",2022,"count"
"51059452101","Food Secure SNAP households",1183,"tract",2022,"count"
"51059452101","At-Risk High SNAP proportion",0.0274339116391328,"tract",2022,"proportion"
"51059452101","At-Risk Low SNAP proportion",0.0813760392961973,"tract",2022,"proportion"
"51059452101","At-Risk Medium SNAP proportion",0.0231669481664983,"tract",2022,"proportion"
"51059452101","Food Insecure SNAP proportion",0.18631407035364,"tract",2022,"proportion"
"51059452101","Food Secure SNAP proportion",0.681709030544531,"tract",2022,"proportion"
"51059452102","At-Risk High SNAP households",33,"tract",2022,"count"
"51059452102","At-Risk Low SNAP households",80,"tract",2022,"count"
"51059452102","At-Risk Medium SNAP households",45,"tract",2022,"count"
"51059452102","Food Insecure SNAP households",163,"tract",2022,"count"
"51059452102","Food Secure SNAP households",687,"tract",2022,"count"
"51059452102","At-Risk High SNAP proportion",0.0331298636298773,"tract",2022,"proportion"
"51059452102","At-Risk Low SNAP proportion",0.0790539255752668,"tract",2022,"proportion"
"51059452102","At-Risk Medium SNAP proportion",0.0449222292839058,"tract",2022,"proportion"
"51059452102","Food Insecure SNAP proportion",0.161446005228416,"tract",2022,"proportion"
"51059452102","Food Secure SNAP proportion",0.681447976282534,"tract",2022,"proportion"
"51059452200","At-Risk High SNAP households",85,"tract",2022,"count"
"51059452200","At-Risk Low SNAP households",118,"tract",2022,"count"
"51059452200","At-Risk Medium SNAP households",67,"tract",2022,"count"
"51059452200","Food Insecure SNAP households",594,"tract",2022,"count"
"51059452200","Food Secure SNAP households",1131,"tract",2022,"count"
"51059452200","At-Risk High SNAP proportion",0.0425560959426472,"tract",2022,"proportion"
"51059452200","At-Risk Low SNAP proportion",0.0591711532224497,"tract",2022,"proportion"
"51059452200","At-Risk Medium SNAP proportion",0.0335227335232278,"tract",2022,"proportion"
"51059452200","Food Insecure SNAP proportion",0.29774072627642,"tract",2022,"proportion"
"51059452200","Food Secure SNAP proportion",0.567009291035255,"tract",2022,"proportion"
"51059452301","At-Risk High SNAP households",50,"tract",2022,"count"
"51059452301","At-Risk Low SNAP households",63,"tract",2022,"count"
"51059452301","At-Risk Medium SNAP households",61,"tract",2022,"count"
"51059452301","Food Insecure SNAP households",679,"tract",2022,"count"
"51059452301","Food Secure SNAP households",547,"tract",2022,"count"
"51059452301","At-Risk High SNAP proportion",0.0360059185782751,"tract",2022,"proportion"
"51059452301","At-Risk Low SNAP proportion",0.0451297972390337,"tract",2022,"proportion"
"51059452301","At-Risk Medium SNAP proportion",0.043632242305854,"tract",2022,"proportion"
"51059452301","Food Insecure SNAP proportion",0.484727009067566,"tract",2022,"proportion"
"51059452301","Food Secure SNAP proportion",0.390505032809271,"tract",2022,"proportion"
"51059452302","At-Risk High SNAP households",108,"tract",2022,"count"
"51059452302","At-Risk Low SNAP households",115,"tract",2022,"count"
"51059452302","At-Risk Medium SNAP households",83,"tract",2022,"count"
"51059452302","Food Insecure SNAP households",607,"tract",2022,"count"
"51059452302","Food Secure SNAP households",712,"tract",2022,"count"
"51059452302","At-Risk High SNAP proportion",0.0662585425809982,"tract",2022,"proportion"
"51059452302","At-Risk Low SNAP proportion",0.0706517639294454,"tract",2022,"proportion"
"51059452302","At-Risk Medium SNAP proportion",0.0512785738262547,"tract",2022,"proportion"
"51059452302","Food Insecure SNAP proportion",0.373366334741613,"tract",2022,"proportion"
"51059452302","Food Secure SNAP proportion",0.438444784921688,"tract",2022,"proportion"
"51059452400","At-Risk High SNAP households",66,"tract",2022,"count"
"51059452400","At-Risk Low SNAP households",231,"tract",2022,"count"
"51059452400","At-Risk Medium SNAP households",85,"tract",2022,"count"
"51059452400","Food Insecure SNAP households",502,"tract",2022,"count"
"51059452400","Food Secure SNAP households",1390,"tract",2022,"count"
"51059452400","At-Risk High SNAP proportion",0.0290113138054713,"tract",2022,"proportion"
"51059452400","At-Risk Low SNAP proportion",0.10152375995194,"tract",2022,"proportion"
"51059452400","At-Risk Medium SNAP proportion",0.0375575492743527,"tract",2022,"proportion"
"51059452400","Food Insecure SNAP proportion",0.220593695074574,"tract",2022,"proportion"
"51059452400","Food Secure SNAP proportion",0.611313681893662,"tract",2022,"proportion"
"51059452501","At-Risk High SNAP households",21,"tract",2022,"count"
"51059452501","At-Risk Low SNAP households",114,"tract",2022,"count"
"51059452501","At-Risk Medium SNAP households",61,"tract",2022,"count"
"51059452501","Food Insecure SNAP households",223,"tract",2022,"count"
"51059452501","Food Secure SNAP households",750,"tract",2022,"count"
"51059452501","At-Risk High SNAP proportion",0.0182301420727795,"tract",2022,"proportion"
"51059452501","At-Risk Low SNAP proportion",0.097353489480992,"tract",2022,"proportion"
"51059452501","At-Risk Medium SNAP proportion",0.0522947852781212,"tract",2022,"proportion"
"51059452501","Food Insecure SNAP proportion",0.190883746712258,"tract",2022,"proportion"
"51059452501","Food Secure SNAP proportion",0.64123783645585,"tract",2022,"proportion"
"51059452502","At-Risk High SNAP households",76,"tract",2022,"count"
"51059452502","At-Risk Low SNAP households",136,"tract",2022,"count"
"51059452502","At-Risk Medium SNAP households",68,"tract",2022,"count"
"51059452502","Food Insecure SNAP households",578,"tract",2022,"count"
"51059452502","Food Secure SNAP households",568,"tract",2022,"count"
"51059452502","At-Risk High SNAP proportion",0.0535505234880418,"tract",2022,"proportion"
"51059452502","At-Risk Low SNAP proportion",0.0951208359232959,"tract",2022,"proportion"
"51059452502","At-Risk Medium SNAP proportion",0.0479239716780359,"tract",2022,"proportion"
"51059452502","Food Insecure SNAP proportion",0.40526162473637,"tract",2022,"proportion"
"51059452502","Food Secure SNAP proportion",0.398143044174256,"tract",2022,"proportion"
"51059452600","At-Risk High SNAP households",70,"tract",2022,"count"
"51059452600","At-Risk Low SNAP households",170,"tract",2022,"count"
"51059452600","At-Risk Medium SNAP households",99,"tract",2022,"count"
"51059452600","Food Insecure SNAP households",300,"tract",2022,"count"
"51059452600","Food Secure SNAP households",1817,"tract",2022,"count"
"51059452600","At-Risk High SNAP proportion",0.0286686117689598,"tract",2022,"proportion"
"51059452600","At-Risk Low SNAP proportion",0.0691117482690219,"tract",2022,"proportion"
"51059452600","At-Risk Medium SNAP proportion",0.040400670803416,"tract",2022,"proportion"
"51059452600","Food Insecure SNAP proportion",0.122214348278038,"tract",2022,"proportion"
"51059452600","Food Secure SNAP proportion",0.739604620880565,"tract",2022,"proportion"
"51059452700","At-Risk High SNAP households",72,"tract",2022,"count"
"51059452700","At-Risk Low SNAP households",160,"tract",2022,"count"
"51059452700","At-Risk Medium SNAP households",105,"tract",2022,"count"
"51059452700","Food Insecure SNAP households",677,"tract",2022,"count"
"51059452700","Food Secure SNAP households",1004,"tract",2022,"count"
"51059452700","At-Risk High SNAP proportion",0.0359091942757217,"tract",2022,"proportion"
"51059452700","At-Risk Low SNAP proportion",0.0794841420782382,"tract",2022,"proportion"
"51059452700","At-Risk Medium SNAP proportion",0.0520137636489857,"tract",2022,"proportion"
"51059452700","Food Insecure SNAP proportion",0.335243779519047,"tract",2022,"proportion"
"51059452700","Food Secure SNAP proportion",0.497349120478007,"tract",2022,"proportion"
"51059452801","At-Risk High SNAP households",78,"tract",2022,"count"
"51059452801","At-Risk Low SNAP households",112,"tract",2022,"count"
"51059452801","At-Risk Medium SNAP households",156,"tract",2022,"count"
"51059452801","Food Insecure SNAP households",778,"tract",2022,"count"
"51059452801","Food Secure SNAP households",1199,"tract",2022,"count"
"51059452801","At-Risk High SNAP proportion",0.0335057441124562,"tract",2022,"proportion"
"51059452801","At-Risk Low SNAP proportion",0.0484181171224418,"tract",2022,"proportion"
"51059452801","At-Risk Medium SNAP proportion",0.0671699777537828,"tract",2022,"proportion"
"51059452801","Food Insecure SNAP proportion",0.334941914468962,"tract",2022,"proportion"
"51059452801","Food Secure SNAP proportion",0.515964246542358,"tract",2022,"proportion"
"51059452802","At-Risk High SNAP households",33,"tract",2022,"count"
"51059452802","At-Risk Low SNAP households",108,"tract",2022,"count"
"51059452802","At-Risk Medium SNAP households",55,"tract",2022,"count"
